user_id,total_orders,total_items,distinct_products,reorder_rate,avg_days_between,std_days_between,most_frequent_dow,most_frequent_hour,avg_cart_size,days_since_last_order,target
59665,4,24,16,0.3333333333333333,11.666666666666666,3.3813212407775364,0,10,6.0,7.0,0
59666,3,24,19,0.20833333333333334,23.0,0.0,0,20,8.0,23.0,0
59667,28,60,16,0.7333333333333333,5.724137931034483,3.50334728884467,1,8,2.14,7.0,0
59669,25,215,122,0.4325581395348837,9.933014354066986,7.753120401885885,0,9,8.6,7.0,0
59671,3,27,23,0.14814814814814814,8.636363636363637,2.335496832484569,4,10,9.0,5.0,1
59674,15,342,158,0.5380116959064327,19.63467492260062,7.135531693523337,4,12,22.8,24.0,1
59675,44,1098,218,0.8014571948998178,7.280373831775701,1.785998933202027,6,14,24.95,11.0,1
59677,7,82,62,0.24390243902439024,10.56060606060606,7.91323873766913,3,13,11.71,7.0,0
59679,15,102,60,0.4117647058823529,16.242105263157896,7.109651500382202,1,17,6.8,4.0,1
59680,6,84,43,0.4880952380952381,11.634920634920634,5.023498290459025,1,9,14.0,10.0,1
59681,4,31,18,0.41935483870967744,26.0,6.440611887195306,3,11,7.75,16.0,1
59682,34,119,37,0.6890756302521008,10.365217391304348,5.203457748463589,1,18,3.5,19.0,1
59687,3,10,6,0.4,27.375,3.6228441865473595,2,18,3.33,23.0,1
59688,12,36,17,0.5277777777777778,14.580645161290322,10.747943039014139,1,11,3.0,30.0,1
59689,22,41,12,0.7073170731707317,9.7,5.506173691225942,3,9,1.86,10.0,1
59690,18,76,30,0.6052631578947368,17.788732394366196,10.285795327201416,5,13,4.22,30.0,1
59692,40,725,204,0.7186206896551725,9.53370786516854,5.791889063056768,2,11,18.12,5.0,1
59694,4,8,7,0.125,30.0,0.0,1,10,2.0,30.0,0
59696,11,127,40,0.6850393700787402,7.3628318584070795,2.696101507278131,5,18,11.55,9.0,1
59700,3,16,13,0.1875,13.88888888888889,15.284342024147168,1,7,5.33,1.0,0
59701,3,5,2,0.6,29.5,0.5773502691896263,1,11,1.67,30.0,1
59702,22,99,30,0.696969696969697,11.851063829787234,5.601377416638152,4,13,4.5,6.0,0
59703,3,8,7,0.125,30.0,0.0,4,10,2.67,30.0,0
59708,4,4,1,0.75,24.666666666666668,8.386497083606084,0,0,1.0,29.0,1
59709,69,613,151,0.7536704730831973,5.295190713101161,3.6607498943726666,5,14,8.88,10.0,1
59710,3,43,38,0.11627906976744186,28.434782608695652,1.9960435173913829,5,14,14.33,30.0,0
59713,15,124,77,0.3790322580645161,13.440677966101696,6.401845851445049,4,19,8.27,9.0,1
59714,7,82,48,0.4146341463414634,22.058823529411764,8.332426055381067,6,19,11.71,30.0,0
59716,15,134,93,0.30597014925373134,13.443609022556391,8.957317589068342,0,17,8.93,4.0,1
59718,9,170,66,0.611764705882353,27.430379746835442,6.244862437335449,6,16,18.89,7.0,1
59719,5,21,12,0.42857142857142855,16.7,9.279859345576538,3,11,4.2,9.0,1
59720,11,51,20,0.6078431372549019,17.97872340425532,9.556444130628904,3,15,4.64,30.0,1
59721,12,319,83,0.7398119122257053,20.63728813559322,7.709475976463092,2,8,26.58,24.0,1
59725,5,64,37,0.421875,26.74074074074074,3.3034298081772775,5,8,12.8,22.0,0
59726,6,127,86,0.3228346456692913,24.707070707070706,6.595070090222657,5,14,21.17,7.0,0
59727,8,157,95,0.39490445859872614,15.514492753623188,3.4540476779079023,5,13,19.62,8.0,0
59728,17,117,64,0.452991452991453,8.688073394495413,4.881365260803393,5,16,6.88,18.0,1
59729,9,44,30,0.3181818181818182,19.564102564102566,10.747814641505087,0,15,4.89,17.0,0
59732,17,138,83,0.39855072463768115,6.185185185185185,6.102587150392617,2,11,8.12,1.0,1
59733,4,33,25,0.24242424242424243,9.045454545454545,2.516181398700983,5,15,8.25,12.0,0
59734,16,110,45,0.5909090909090909,16.83653846153846,10.380256256001289,0,8,6.88,11.0,1
59736,17,140,77,0.45,17.14814814814815,7.237463188902875,5,18,8.24,15.0,0
59738,22,105,38,0.638095238095238,14.98,9.22445147694458,6,16,4.77,28.0,1
59739,3,55,35,0.36363636363636365,26.558823529411764,5.821543981758688,1,20,18.33,30.0,1
59741,5,45,41,0.08888888888888889,24.513513513513512,11.514777031714077,2,10,9.0,30.0,0
59742,99,209,52,0.7511961722488039,2.1826923076923075,1.453062220936033,5,18,2.11,5.0,1
59743,21,275,55,0.8,17.01865671641791,7.732635909825622,0,11,13.1,15.0,1
59744,54,693,114,0.8354978354978355,6.654302670623146,1.5641092116397735,4,7,12.83,7.0,1
59745,3,13,10,0.23076923076923078,27.2,6.260990336999412,2,12,4.33,30.0,1
59746,27,272,79,0.7095588235294118,11.03875968992248,9.836328362457639,1,16,10.07,20.0,1
59747,3,6,4,0.3333333333333333,3.0,2.7386127875258306,4,11,2.0,0.0,0
59748,29,626,149,0.7619808306709265,8.021666666666667,4.8016966835300225,6,21,21.59,3.0,1
59749,6,65,35,0.46153846153846156,22.366666666666667,5.710432518472011,0,13,10.83,27.0,1
59752,13,441,167,0.6213151927437641,3.9054726368159205,4.366160956350055,3,11,33.92,2.0,1
59753,8,254,133,0.4763779527559055,28.71818181818182,3.5836559944316524,3,10,31.75,30.0,1
59754,14,165,89,0.46060606060606063,19.164556962025316,8.33980613461588,3,13,11.79,15.0,1
59758,9,36,27,0.25,13.5,9.601311638791087,1,14,4.0,25.0,0
59759,13,134,90,0.3283582089552239,19.878048780487806,9.352465586944332,0,18,10.31,7.0,1
59760,3,45,21,0.5333333333333333,30.0,0.0,0,15,15.0,30.0,1
59762,6,18,8,0.5555555555555556,25.0,7.23240570679579,0,17,3.0,30.0,1
59763,7,29,15,0.4827586206896552,25.636363636363637,7.371408436497217,4,10,4.14,28.0,1
59764,3,22,20,0.09090909090909091,30.0,0.0,0,14,7.33,30.0,0
59767,5,56,53,0.05357142857142857,25.408163265306122,9.780759955449396,3,9,11.2,30.0,0
59768,13,116,77,0.33620689655172414,21.057692307692307,9.994976333358988,4,15,8.92,15.0,1
59770,9,37,24,0.35135135135135137,10.290322580645162,6.7980072981577795,5,10,4.11,30.0,0
59771,3,11,10,0.09090909090909091,7.5,3.8340579025361627,1,8,3.67,11.0,0
59774,18,153,80,0.477124183006536,7.839160839160839,7.096567658402661,6,9,8.5,30.0,0
59775,5,87,44,0.4942528735632184,6.3478260869565215,1.6434011267572848,0,8,17.4,5.0,1
59776,3,19,18,0.05263157894736842,30.0,0.0,4,18,6.33,30.0,0
59778,3,28,23,0.17857142857142858,30.0,0.0,0,13,9.33,30.0,0
59779,11,103,37,0.6407766990291263,5.02,2.22465523375891,6,13,9.36,4.0,1
59781,15,166,83,0.5,13.228395061728396,11.041578500978353,0,19,11.07,7.0,1
59782,28,172,45,0.7383720930232558,13.764331210191083,7.259953492282813,1,11,6.14,11.0,1
59783,20,170,104,0.38823529411764707,12.120481927710843,7.085448323723506,1,14,8.5,19.0,0
59785,23,116,88,0.2413793103448276,12.936936936936936,10.271123935382484,4,13,5.04,19.0,0
59790,8,126,86,0.31746031746031744,17.644444444444446,10.418556382897796,1,8,15.75,4.0,0
59792,73,539,323,0.4007421150278293,2.869158878504673,3.9478911835064205,1,14,7.38,15.0,0
59793,7,47,38,0.19148936170212766,21.647058823529413,8.957415593665791,5,19,6.71,7.0,0
59794,8,61,28,0.5409836065573771,18.1,9.377023591128019,3,17,7.62,23.0,0
59798,4,55,47,0.14545454545454545,7.102564102564102,2.3929157703397377,6,17,13.75,2.0,1
59799,7,62,27,0.5645161290322581,19.9375,10.50715308527704,3,8,8.86,30.0,1
59800,8,51,41,0.19607843137254902,26.733333333333334,7.750073313436225,0,17,6.38,1.0,0
59801,43,507,157,0.6903353057199211,8.344,4.118688041399195,2,6,11.79,6.0,1
59803,13,185,84,0.5459459459459459,14.520710059171599,8.73013988146569,0,15,14.23,30.0,1
59804,5,32,32,0.0,28.1,5.797442955957927,2,14,6.4,30.0,0
59805,13,116,59,0.49137931034482757,17.17924528301887,10.465177785954918,0,14,8.92,21.0,1
59806,7,147,80,0.4557823129251701,9.807407407407407,4.388751388571813,6,16,21.0,8.0,1
59810,43,438,133,0.6963470319634704,7.86013986013986,4.5773743625751,1,11,10.19,4.0,1
59811,14,102,51,0.5,17.72222222222222,10.247529466890127,3,11,7.29,30.0,0
59812,3,20,18,0.1,30.0,0.0,6,16,6.67,30.0,0
59813,14,139,92,0.3381294964028777,19.138461538461538,9.563134841796659,0,16,9.93,10.0,0
59815,5,17,10,0.4117647058823529,23.727272727272727,10.743285429429017,3,13,3.4,30.0,0
59816,9,183,97,0.46994535519125685,18.463087248322147,5.43825723516733,2,15,20.33,16.0,1
59817,15,37,21,0.43243243243243246,14.277777777777779,9.126448569518345,0,13,2.47,6.0,0
59818,32,565,186,0.6707964601769911,11.23302752293578,6.947995572225677,5,11,17.66,6.0,1
59825,4,41,38,0.07317073170731707,11.826086956521738,2.166945355543846,0,13,10.25,10.0,0
59826,6,127,81,0.36220472440944884,26.20754716981132,5.756515118305313,2,15,21.17,16.0,1
59827,47,459,136,0.7037037037037037,7.323076923076923,5.478734960481075,3,7,9.77,23.0,1
59828,7,64,55,0.140625,16.43859649122807,12.111118775529675,2,9,9.14,7.0,0
59829,16,203,82,0.5960591133004927,13.793814432989691,8.83462118535382,0,22,12.69,27.0,1
59830,57,337,165,0.5103857566765578,6.304477611940299,5.065127719329498,5,14,5.91,7.0,1
59831,8,88,53,0.3977272727272727,27.0,6.135959582656978,0,13,11.0,9.0,1
59832,3,41,40,0.024390243902439025,13.73913043478261,3.5447450389702704,2,11,13.67,13.0,0
59833,5,14,6,0.5714285714285714,30.0,0.0,6,15,2.8,30.0,1
59836,10,52,25,0.5192307692307693,27.68,7.952512117538196,2,12,5.2,30.0,1
59837,36,538,257,0.5223048327137546,8.718631178707223,6.748595256220596,6,10,14.94,14.0,1
59838,46,231,78,0.6623376623376623,7.834061135371179,3.6392682433592687,1,10,5.02,3.0,1
59839,4,104,66,0.36538461538461536,26.9873417721519,2.015921694692069,4,12,26.0,27.0,1
59843,9,116,92,0.20689655172413793,11.030303030303031,4.660854229873916,0,14,12.89,13.0,1
59845,3,12,9,0.25,22.285714285714285,9.621404708847278,4,18,4.0,30.0,1
59846,3,67,35,0.47761194029850745,4.0,4.044200236827494,6,18,22.33,0.0,0
59847,31,111,24,0.7837837837837838,13.018691588785046,7.885957555921572,0,12,3.58,8.0,1
59848,16,146,79,0.4589041095890411,11.76595744680851,11.408416878949096,0,13,9.12,30.0,0
59849,4,39,29,0.2564102564102564,13.266666666666667,11.163157794908345,4,18,9.75,25.0,1
59850,17,170,111,0.34705882352941175,13.40880503144654,7.2750778293961895,2,16,10.0,9.0,0
59851,30,322,114,0.6459627329192547,10.86038961038961,7.177824326541645,2,10,10.73,6.0,1
59852,16,166,85,0.4879518072289157,12.625806451612902,9.121936160319535,3,20,10.38,3.0,1
59853,6,17,13,0.23529411764705882,26.1875,3.1244999599935985,5,21,2.83,24.0,1
59854,7,59,48,0.1864406779661017,25.25,3.6722328517738427,6,15,8.43,23.0,0
59856,27,337,125,0.629080118694362,8.144615384615385,3.3684277924533963,1,23,12.48,4.0,1
59857,22,80,41,0.4875,16.773333333333333,10.238471873590624,0,16,3.64,30.0,1
59858,5,61,53,0.13114754098360656,12.9,7.712415700168359,1,15,12.2,4.0,0
59859,50,1164,161,0.8616838487972509,7.306737588652482,2.6026177515902797,0,9,23.28,9.0,1
59860,9,93,49,0.4731182795698925,10.544303797468354,4.229922313508693,0,14,10.33,11.0,0
59861,18,96,66,0.3125,11.726315789473684,6.800253601752825,2,14,5.33,26.0,1
59862,11,157,99,0.36942675159235666,18.392857142857142,9.47901615009119,0,14,14.27,23.0,1
59863,6,33,32,0.030303030303030304,11.538461538461538,12.300343960168819,6,14,5.5,5.0,0
59865,10,12,4,0.6666666666666666,24.4,10.221980673474631,2,12,1.2,0.0,1
59866,8,98,69,0.29591836734693877,20.107526881720432,11.178844894041172,0,8,12.25,30.0,0
59867,9,72,66,0.08333333333333333,19.615384615384617,6.848111755468409,5,12,8.0,30.0,0
59868,13,104,70,0.3269230769230769,18.72289156626506,8.888624208355703,6,16,8.0,10.0,0
59871,7,7,5,0.2857142857142857,18.666666666666668,10.87504789261485,6,14,1.0,4.0,1
59872,8,118,84,0.288135593220339,22.95614035087719,9.051856848454133,3,8,14.75,29.0,0
59873,3,61,48,0.21311475409836064,20.59090909090909,9.09463982645485,3,22,20.33,30.0,0
59877,48,412,116,0.7184466019417476,7.600502512562814,3.397094587439952,5,11,8.58,3.0,1
59880,40,529,89,0.831758034026465,8.693641618497109,7.088286195673679,1,8,13.22,5.0,1
59883,31,240,95,0.6041666666666666,6.313559322033898,6.765619158396806,5,16,7.74,6.0,1
59884,13,184,85,0.5380434782608695,18.95,8.802789679712415,1,13,14.15,23.0,1
59885,10,26,15,0.4230769230769231,8.625,7.574628703771558,6,10,2.6,19.0,1
59888,5,75,67,0.10666666666666667,20.79032258064516,7.496747047065045,1,8,15.0,16.0,0
59893,33,294,68,0.7687074829931972,10.560975609756097,5.792049930853576,6,13,8.91,30.0,1
59894,3,19,15,0.21052631578947367,29.22222222222222,0.44095855184409827,4,18,6.33,30.0,1
59895,12,113,56,0.504424778761062,16.37735849056604,9.165621928539668,0,8,9.42,11.0,1
59896,4,12,11,0.08333333333333333,8.9,6.5903970543005475,5,10,3.0,10.0,0
59897,19,168,69,0.5892857142857143,19.032258064516128,9.626410744876523,6,10,8.84,25.0,0
59899,7,113,84,0.25663716814159293,22.210526315789473,6.884912176454513,0,9,16.14,30.0,1
59901,3,43,37,0.13953488372093023,27.529411764705884,1.9730808722255269,4,12,14.33,30.0,0
59902,27,272,103,0.6213235294117647,13.27027027027027,7.374553220228916,6,18,10.07,5.0,0
59903,3,15,7,0.5333333333333333,25.90909090909091,4.700096710803842,2,9,5.0,30.0,1
59904,25,204,75,0.6323529411764706,9.606060606060606,6.345097922895325,5,20,8.16,10.0,1
59905,13,157,90,0.4267515923566879,15.0,10.151372306847493,3,15,12.08,8.0,1
59907,6,18,14,0.2222222222222222,14.8125,8.455520878889326,1,16,3.0,25.0,0
59909,17,140,70,0.5,19.023809523809526,9.131452708711176,2,11,8.24,30.0,1
59912,6,23,11,0.5217391304347826,21.61111111111111,5.00751069880962,1,9,3.83,19.0,0
59914,15,195,63,0.676923076923077,12.36021505376344,6.099563826407655,4,14,13.0,30.0,0
59915,9,172,122,0.29069767441860467,25.1875,8.689028359746441,0,10,19.11,30.0,0
59917,3,7,5,0.2857142857142857,2.0,0.0,0,11,2.33,2.0,0
59919,6,50,24,0.52,7.0,0.0,0,13,8.33,7.0,1
59920,3,37,22,0.40540540540540543,16.24137931034483,1.5036900424762956,0,11,12.33,15.0,1
59925,6,102,39,0.6176470588235294,19.152941176470588,7.277666231032317,0,17,17.0,10.0,1
59926,3,19,17,0.10526315789473684,20.857142857142858,8.21684145620953,2,10,6.33,30.0,1
59927,29,220,85,0.6136363636363636,9.883720930232558,8.122914692358046,0,13,7.59,5.0,1
59928,19,96,42,0.5625,15.077777777777778,8.29271750064887,3,10,5.05,23.0,1
59929,4,45,32,0.28888888888888886,25.64864864864865,9.132409369980135,6,8,11.25,30.0,0
59930,8,44,28,0.36363636363636365,18.057142857142857,12.513387788667778,6,12,5.5,7.0,0
59931,7,101,60,0.40594059405940597,14.060975609756097,7.8933439079252405,3,21,14.43,13.0,0
59932,6,15,4,0.7333333333333333,17.153846153846153,12.1986758423893,3,17,2.5,30.0,1
59933,23,91,15,0.8351648351648352,13.694117647058823,8.290877846294979,1,20,3.96,5.0,1
59934,17,246,133,0.45934959349593496,14.657657657657658,9.662162518497354,2,16,14.47,30.0,1
59935,5,139,74,0.4676258992805755,30.0,0.0,4,11,27.8,30.0,0
59937,17,113,65,0.4247787610619469,6.576923076923077,7.193163296326422,2,21,6.65,3.0,1
59939,7,17,14,0.17647058823529413,10.933333333333334,10.660117036791634,4,17,2.43,30.0,1
59942,4,36,26,0.2777777777777778,13.571428571428571,8.79529094783924,2,15,9.0,10.0,1
59943,7,70,53,0.24285714285714285,25.90909090909091,7.069162890545384,6,23,10.0,10.0,0
59944,4,36,32,0.1111111111111111,23.0,12.057554287027505,4,13,9.0,30.0,1
59945,3,5,5,0.0,24.0,4.0,4,21,1.67,22.0,0
59948,4,66,55,0.16666666666666666,15.942307692307692,11.844438525396653,2,11,16.5,9.0,1
59949,3,28,24,0.14285714285714285,23.333333333333332,9.70142500145332,1,19,9.33,10.0,1
59950,3,40,29,0.275,8.0,0.0,1,12,13.33,8.0,0
59953,18,44,36,0.18181818181818182,9.857142857142858,6.15083348931187,0,17,2.44,13.0,0
59954,4,8,3,0.625,17.142857142857142,16.035674514745462,0,23,2.0,30.0,1
59955,25,154,89,0.42207792207792205,12.612244897959183,7.387928862077721,5,12,6.16,5.0,1
59957,19,51,16,0.6862745098039216,11.94,8.758459467560375,3,9,2.68,30.0,0
59959,66,349,92,0.7363896848137536,5.293255131964809,2.271741031484002,6,14,5.29,3.0,1
59960,8,77,57,0.2597402597402597,21.420289855072465,10.591902841184934,0,17,9.62,27.0,0
59961,4,10,6,0.4,5.75,1.9086270308410553,2,20,2.5,8.0,0
59963,8,23,14,0.391304347826087,11.636363636363637,6.245344586516344,1,4,2.88,7.0,0
59964,22,164,74,0.5487804878048781,8.554140127388536,9.129688752845201,2,10,7.45,9.0,0
59967,30,263,67,0.7452471482889734,10.35907335907336,5.804170572720382,4,10,8.77,20.0,0
59968,17,202,125,0.3811881188118812,13.456410256410257,7.137233389022585,1,16,11.88,10.0,1
59970,7,65,42,0.35384615384615387,25.528301886792452,6.75848120621816,0,10,9.29,30.0,0
59972,8,15,10,0.3333333333333333,27.307692307692307,4.625736254634055,6,10,1.88,20.0,1
59975,43,569,217,0.6186291739894552,8.53405017921147,6.43359297559105,4,10,13.23,30.0,1
59978,3,30,28,0.06666666666666667,6.0,0.0,3,12,10.0,6.0,0
59979,99,1266,449,0.6453396524486572,3.598569157392687,3.1911120384205907,1,15,12.79,0.0,1
59980,7,80,38,0.525,13.936708860759493,9.818012974789024,4,16,11.43,6.0,0
59981,14,218,103,0.5275229357798165,14.612244897959183,11.18298400896852,0,21,15.57,5.0,1
59982,24,348,176,0.4942528735632184,14.774193548387096,8.652713430789793,0,16,14.5,2.0,1
59983,4,42,24,0.42857142857142855,4.935483870967742,0.9286364150720396,5,9,10.5,5.0,1
59985,10,133,81,0.39097744360902253,8.427350427350428,2.4115964068621296,5,13,13.3,6.0,0
59986,5,56,44,0.21428571428571427,11.74468085106383,11.304997134984893,6,11,11.2,26.0,1
59987,3,63,54,0.14285714285714285,28.4,2.9823007304862483,1,15,21.0,30.0,1
59990,51,425,184,0.5670588235294117,7.009685230024213,4.366676898247576,6,17,8.33,11.0,1
59991,5,44,31,0.29545454545454547,20.08108108108108,10.978206639566455,6,16,8.8,28.0,1
59995,3,69,54,0.21739130434782608,25.294117647058822,5.917073998682319,0,10,23.0,18.0,0
59998,25,477,111,0.7672955974842768,13.654185022026432,8.869760001887178,1,8,19.08,21.0,1
59999,17,140,82,0.4142857142857143,17.415384615384614,10.864053960450281,1,18,8.24,30.0,1
60000,3,32,27,0.15625,19.41176470588235,9.131393811526065,3,14,10.67,12.0,0
60001,44,1288,240,0.8136645962732919,8.268138801261829,4.5467693941843885,6,8,29.27,14.0,1
60002,7,31,19,0.3870967741935484,2.5384615384615383,3.3613184226522694,1,18,4.43,1.0,1
60005,11,243,119,0.5102880658436214,7.064377682403434,0.9694344573440665,0,11,22.09,8.0,1
60006,8,212,91,0.5707547169811321,20.129213483146067,11.609471121325004,0,10,26.5,30.0,1
60007,6,67,54,0.19402985074626866,27.88888888888889,5.807174049419527,6,16,11.17,28.0,0
60008,14,199,108,0.457286432160804,19.814606741573034,9.443522881888162,0,18,14.21,7.0,0
60009,3,22,20,0.09090909090909091,14.416666666666666,6.6940724570776835,1,17,7.33,22.0,0
60015,3,4,2,0.5,30.0,0.0,3,8,1.33,30.0,1
60016,45,649,196,0.6979969183359014,8.856474258970358,3.851297596230003,3,9,14.42,7.0,1
60017,3,15,14,0.06666666666666667,30.0,0.0,2,17,5.0,30.0,0
60018,51,285,111,0.6105263157894737,7.540925266903915,5.0933357577155265,4,15,5.59,4.0,1
60019,90,700,163,0.7671428571428571,4.050872093023256,2.580076919275894,1,10,7.78,8.0,1
60020,3,31,21,0.3225806451612903,28.666666666666668,0.970142500145332,3,18,10.33,28.0,0
60022,6,32,27,0.15625,9.407407407407407,8.590062502052811,3,10,5.33,2.0,0
60024,4,20,14,0.3,30.0,0.0,4,18,5.0,30.0,0
60025,4,23,17,0.2608695652173913,18.736842105263158,5.505977612893484,6,18,5.75,28.0,0
60027,6,49,39,0.20408163265306123,10.4,3.7258312068340107,4,11,8.17,7.0,1
60028,7,85,35,0.5882352941176471,10.786666666666667,5.597521974253629,6,9,12.14,20.0,1
60030,7,37,15,0.5945945945945946,10.838709677419354,3.503301054658291,4,15,5.29,12.0,1
60031,12,216,119,0.44907407407407407,16.82857142857143,9.88231240763858,0,14,18.0,7.0,1
60033,88,739,229,0.6901217861975643,4.277929155313352,4.867031732849312,0,9,8.4,3.0,1
60034,11,55,32,0.41818181818181815,8.270833333333334,5.595361237300638,0,11,5.0,21.0,1
60037,3,26,24,0.07692307692307693,22.12,6.734983296193094,2,14,8.67,25.0,0
60038,5,94,76,0.19148936170212766,22.926829268292682,12.608311234860995,0,10,18.8,30.0,0
60041,4,29,26,0.10344827586206896,28.227272727272727,4.566251126542356,3,13,7.25,30.0,1
60042,24,317,146,0.5394321766561514,15.180602006688963,7.23995427412393,4,18,13.21,9.0,1
60044,7,14,14,0.0,23.0,11.232393630329497,5,10,2.0,30.0,1
60045,3,42,41,0.023809523809523808,18.875,5.439888905515242,6,14,14.0,23.0,0
60046,27,432,124,0.7129629629629629,12.716346153846153,7.3209599815169835,0,15,16.0,25.0,1
60050,9,80,52,0.35,9.140845070422536,5.667692336260946,1,19,8.89,12.0,1
60051,24,84,52,0.38095238095238093,11.841463414634147,9.695957554244279,4,9,3.5,10.0,0
60052,66,254,77,0.6968503937007874,4.104,3.059842240729515,3,8,3.85,16.0,1
60053,41,372,109,0.706989247311828,8.958677685950413,3.9008357814212995,6,14,9.07,8.0,1
60054,4,16,12,0.25,24.363636363636363,7.839294959021855,1,13,4.0,30.0,0
60055,3,32,30,0.0625,18.3,4.001315573132101,4,14,10.67,30.0,0
60056,7,79,41,0.4810126582278481,27.40277777777778,2.7713815247193154,1,17,11.29,28.0,1
60057,6,36,31,0.1388888888888889,12.24,10.461357464497615,0,10,6.0,9.0,0
60058,4,48,38,0.20833333333333334,17.363636363636363,1.5289415743128771,3,22,12.0,19.0,1
60059,17,90,51,0.43333333333333335,17.816091954022987,10.607729450003397,1,11,5.29,30.0,1
60061,19,86,28,0.6744186046511628,12.784810126582279,9.337916758386893,5,9,4.53,7.0,1
60062,35,356,108,0.6966292134831461,11.513119533527696,7.080095433761257,1,16,10.17,11.0,1
60063,7,43,27,0.37209302325581395,16.358974358974358,11.465020438587102,6,8,6.14,9.0,1
60064,3,121,72,0.4049586776859504,10.32183908045977,4.010144847101415,1,6,40.33,14.0,1
60065,13,206,102,0.5048543689320388,14.809278350515465,9.62884895088768,6,15,15.85,1.0,1
60066,12,61,44,0.2786885245901639,18.847457627118644,10.111130021983174,2,16,5.08,30.0,0
60067,49,391,140,0.6419437340153452,7.5090439276485785,7.254214131019783,1,12,7.98,4.0,1
60069,5,24,18,0.25,2.1739130434782608,1.669299633026418,3,17,4.8,1.0,1
60070,5,76,66,0.13157894736842105,25.61904761904762,6.776212119705542,0,12,15.2,22.0,0
60071,17,715,234,0.6727272727272727,17.027737226277374,7.478670742264284,0,13,42.06,30.0,1
60072,4,69,48,0.30434782608695654,19.88235294117647,6.909839531634663,3,15,17.25,30.0,1
60074,9,143,85,0.40559440559440557,13.23076923076923,6.833046083815183,0,15,15.89,7.0,1
60075,17,99,61,0.3838383838383838,13.31868131868132,11.74060297607232,0,10,5.82,30.0,1
60077,4,44,27,0.38636363636363635,13.25925925925926,4.005693953060324,1,12,11.0,10.0,0
60078,36,377,186,0.506631299734748,10.027397260273972,6.651391250691293,1,11,10.47,2.0,1
60079,15,79,29,0.6329113924050633,17.77027027027027,9.646558471129083,0,10,5.27,30.0,1
60080,7,75,47,0.37333333333333335,24.580645161290324,6.654342566082654,0,17,10.71,30.0,0
60081,4,27,26,0.037037037037037035,9.416666666666666,9.69946958059705,4,11,6.75,24.0,0
60082,54,400,118,0.705,7.1653944020356235,3.2943401385773825,3,14,7.41,5.0,1
60083,3,21,18,0.14285714285714285,8.411764705882353,9.131393811526062,4,9,7.0,19.0,0
60085,4,47,30,0.3617021276595745,14.0,14.34789423453899,2,8,11.75,30.0,1
60086,71,1030,176,0.829126213592233,5.141304347826087,2.292376191557798,0,10,14.51,5.0,1
60088,3,47,36,0.23404255319148937,4.0,0.0,4,20,15.67,4.0,0
60089,5,33,20,0.3939393939393939,10.148148148148149,1.3503191561115562,4,13,6.6,12.0,0
60090,24,385,186,0.5168831168831168,12.645429362880886,7.963914266247186,0,15,16.04,17.0,1
60092,3,22,19,0.13636363636363635,30.0,0.0,3,10,7.33,30.0,1
60096,6,46,38,0.17391304347826086,9.023255813953488,9.523125667585202,0,16,7.67,1.0,0
60097,5,82,52,0.36585365853658536,17.971014492753625,7.286108891527676,5,11,16.4,12.0,0
60098,7,39,29,0.2564102564102564,24.294117647058822,7.872196612184637,3,22,5.57,30.0,0
60101,19,358,125,0.6508379888268156,16.822857142857142,7.960687279161939,0,15,18.84,12.0,1
60102,5,111,68,0.38738738738738737,22.010204081632654,4.130587182639442,1,14,22.2,30.0,0
60103,4,49,37,0.24489795918367346,11.590909090909092,12.721193051074497,5,15,12.25,3.0,1
60105,6,33,19,0.42424242424242425,11.733333333333333,7.196423121740859,0,18,5.5,7.0,1
60106,6,26,13,0.5,27.727272727272727,2.5482359571881275,4,17,4.33,30.0,1
60107,9,95,67,0.29473684210526313,17.57831325301205,9.298728580711938,0,14,10.56,22.0,1
60108,23,239,120,0.497907949790795,7.381974248927039,4.831204377866179,0,19,10.39,3.0,1
60109,17,275,104,0.6218181818181818,9.436293436293436,3.2752885201620936,0,14,16.18,19.0,1
60111,12,150,82,0.4533333333333333,6.107913669064748,2.5012769129769525,0,13,12.5,7.0,1
60112,8,144,105,0.2708333333333333,23.401639344262296,9.822103455910272,0,8,18.0,3.0,1
60113,10,69,44,0.36231884057971014,18.133333333333333,10.939690862094418,6,9,6.9,30.0,1
60116,10,98,46,0.5306122448979592,20.53932584269663,8.486695710687515,2,11,9.8,15.0,0
60117,14,258,136,0.4728682170542636,10.817351598173516,9.12771112519376,2,17,18.43,4.0,0
60119,3,33,29,0.12121212121212122,10.0,8.172062695283987,1,12,11.0,18.0,1
60121,3,25,21,0.16,27.3,3.0625067132042405,0,11,8.33,24.0,0
60123,4,53,48,0.09433962264150944,24.195121951219512,8.161554729936944,0,13,13.25,13.0,0
60124,11,117,52,0.5555555555555556,20.009174311926607,9.695832832301035,3,10,10.64,27.0,1
60125,17,585,182,0.6888888888888889,12.32495511669659,2.175808426569985,1,11,34.41,7.0,1
60126,34,232,86,0.6293103448275862,10.09691629955947,7.856530973928038,5,20,6.82,7.0,1
60127,7,34,30,0.11764705882352941,19.733333333333334,11.46789621849452,0,15,4.86,30.0,0
60128,23,146,85,0.4178082191780822,15.328671328671328,10.605457154768812,2,9,6.35,30.0,1
60131,3,21,19,0.09523809523809523,27.333333333333332,2.309401076758503,0,15,7.0,26.0,0
60132,38,615,181,0.7056910569105691,9.049833887043189,6.5988584934532515,0,16,16.18,22.0,1
